,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,location,site_depth,hub_height
297,,WTIV,Delay: Not enough vessels for monopiles,79.7274289504403,1660988.1031341727,ACTION,1258.7124210381435,MonopileInstallation,,Site,,
298,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,1263.7124210381435,MonopileInstallation,,,,
299,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,1265.3790877048102,MonopileInstallation,MonopileInstallation,,40.0,
300,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,1266.3790877048102,MonopileInstallation,MonopileInstallation,,40.0,
301,,Feeder 0,Fasten Monopile,12.0,37500.0,ACTION,1270.306626297644,MonopileInstallation,MonopileInstallation,,,
302,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,1276.3790877048102,MonopileInstallation,,,,
303,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,1277.2610450135323,MonopileInstallation,MonopileInstallation,,40.0,
304,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,1277.2660450135324,MonopileInstallation,MonopileInstallation,,40.0,
305,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1278.2660450135324,MonopileInstallation,MonopileInstallation,,40.0,
306,,Feeder 0,Fasten Transition Piece,8.0,25000.0,ACTION,1278.306626297644,MonopileInstallation,MonopileInstallation,,,
307,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,1279.4660450135325,MonopileInstallation,MonopileInstallation,,40.0,
308,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,1289.4660450135325,MonopileInstallation,,,,
309,,Feeder 0,Fasten Monopile,12.0,37500.0,ACTION,1290.306626297644,MonopileInstallation,MonopileInstallation,,,
310,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1290.4660450135325,MonopileInstallation,MonopileInstallation,,40.0,
311,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,1291.4660450135325,MonopileInstallation,MonopileInstallation,,40.0,
312,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,1295.4660450135325,MonopileInstallation,MonopileInstallation,,40.0,
313,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,1297.1327116801992,MonopileInstallation,MonopileInstallation,,40.0,
314,,Feeder 0,Fasten Transition Piece,8.0,25000.0,ACTION,1298.306626297644,MonopileInstallation,MonopileInstallation,,,
315,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,1302.1327116801992,MonopileInstallation,,,,
316,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,1303.799378346866,MonopileInstallation,MonopileInstallation,,40.0,
317,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,1304.799378346866,MonopileInstallation,MonopileInstallation,,40.0,
318,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,1314.799378346866,MonopileInstallation,,,,
319,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,1315.681335655588,MonopileInstallation,MonopileInstallation,,40.0,
320,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,1315.6863356555882,MonopileInstallation,MonopileInstallation,,40.0,
321,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1316.6863356555882,MonopileInstallation,MonopileInstallation,,40.0,
322,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,1317.8863356555883,MonopileInstallation,MonopileInstallation,,40.0,
323,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,1327.8863356555883,MonopileInstallation,,,,
324,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1328.8863356555883,MonopileInstallation,MonopileInstallation,,40.0,
325,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,1329.8863356555883,MonopileInstallation,MonopileInstallation,,40.0,
326,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,1333.8863356555883,MonopileInstallation,MonopileInstallation,,40.0,
327,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,1335.553002322255,MonopileInstallation,MonopileInstallation,,40.0,
328,,Feeder 0,Transit,39.321634209940946,122880.10690606546,ACTION,1337.6282605075849,MonopileInstallation,,,,
329,,Feeder 0,Jackup,1.6666666666666667,5208.333333333334,ACTION,1339.2949271742516,MonopileInstallation,MonopileInstallation,,,
330,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,1340.553002322255,MonopileInstallation,,,,
331,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,1342.2196689889217,MonopileInstallation,MonopileInstallation,,40.0,
332,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,1343.2196689889217,MonopileInstallation,MonopileInstallation,,40.0,
333,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,1353.2196689889217,MonopileInstallation,,,,
334,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,1354.1016262976439,MonopileInstallation,MonopileInstallation,,40.0,
335,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,1354.106626297644,MonopileInstallation,MonopileInstallation,,40.0,
336,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1355.106626297644,MonopileInstallation,MonopileInstallation,,40.0,
337,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,1356.306626297644,MonopileInstallation,MonopileInstallation,,40.0,
338,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,1366.306626297644,MonopileInstallation,,,,
339,,Feeder 1,ActiveFeeder,107.59420525950054,336231.8914359392,ACTION,1366.306626297644,MonopileInstallation,,Site,,
340,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1367.306626297644,MonopileInstallation,MonopileInstallation,,40.0,
341,,Feeder 1,Jackdown,1.6666666666666667,5208.333333333334,ACTION,1367.9732929643108,MonopileInstallation,MonopileInstallation,,,
342,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,1368.306626297644,MonopileInstallation,MonopileInstallation,,40.0,
343,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,1372.306626297644,MonopileInstallation,MonopileInstallation,,40.0,
344,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,1373.9732929643108,MonopileInstallation,MonopileInstallation,,40.0,
345,,Feeder 1,Transit,39.321634209940946,122880.10690606546,ACTION,1407.2949271742516,MonopileInstallation,,,,
346,,Feeder 0,Queue,68.0,212500.0,ACTION,1407.2949271742516,MonopileInstallation,,Site,,
347,,WTIV,Delay: Not enough vessels for monopiles,33.32163420994084,694200.7127071008,ACTION,1407.2949271742516,MonopileInstallation,,Site,,
348,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,1412.2949271742516,MonopileInstallation,,,,
349,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,1413.9615938409183,MonopileInstallation,MonopileInstallation,,40.0,
350,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,1414.9615938409183,MonopileInstallation,MonopileInstallation,,40.0,
351,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,1419.2949271742516,MonopileInstallation,MonopileInstallation,,,
352,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,1424.9615938409183,MonopileInstallation,,,,
353,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,1425.8435511496405,MonopileInstallation,MonopileInstallation,,40.0,
354,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,1425.8485511496406,MonopileInstallation,MonopileInstallation,,40.0,
355,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1426.8485511496406,MonopileInstallation,MonopileInstallation,,40.0,
356,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,1427.2949271742516,MonopileInstallation,MonopileInstallation,,,
357,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,1428.0485511496406,MonopileInstallation,MonopileInstallation,,40.0,
358,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,1438.0485511496406,MonopileInstallation,,,,
359,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1439.0485511496406,MonopileInstallation,MonopileInstallation,,40.0,
360,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,1439.2949271742516,MonopileInstallation,MonopileInstallation,,,
361,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,1440.0485511496406,MonopileInstallation,MonopileInstallation,,40.0,
362,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,1444.0485511496406,MonopileInstallation,MonopileInstallation,,40.0,
363,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,1445.7152178163074,MonopileInstallation,MonopileInstallation,,40.0,
364,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,1447.2949271742516,MonopileInstallation,MonopileInstallation,,,
365,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,1450.7152178163074,MonopileInstallation,,,,
366,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,1452.381884482974,MonopileInstallation,MonopileInstallation,,40.0,
367,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,1453.381884482974,MonopileInstallation,MonopileInstallation,,40.0,
368,,Feeder 1,Fasten Monopile,12.0,37500.0,ACTION,1459.2949271742516,MonopileInstallation,MonopileInstallation,,,
369,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,1463.381884482974,MonopileInstallation,,,,
370,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,1464.2638417916962,MonopileInstallation,MonopileInstallation,,40.0,
371,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,1464.2688417916963,MonopileInstallation,MonopileInstallation,,40.0,
372,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1465.2688417916963,MonopileInstallation,MonopileInstallation,,40.0,
373,,WTIV,Drive Monopile,1.2,24999.999999999996,ACTION,1466.4688417916964,MonopileInstallation,MonopileInstallation,,40.0,
374,,Feeder 1,Fasten Transition Piece,8.0,25000.0,ACTION,1467.2949271742516,MonopileInstallation,MonopileInstallation,,,
375,,WTIV,Release Transition Piece,10.0,208333.3333333333,ACTION,1476.4688417916964,MonopileInstallation,,,,
376,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1477.4688417916964,MonopileInstallation,MonopileInstallation,,40.0,
377,,WTIV,Lower TP,1.0,20833.333333333332,ACTION,1478.4688417916964,MonopileInstallation,MonopileInstallation,,40.0,
378,,WTIV,Bolt TP,4.0,83333.33333333333,ACTION,1482.4688417916964,MonopileInstallation,MonopileInstallation,,40.0,
379,,WTIV,Jackdown,1.6666666666666667,34722.22222222222,ACTION,1484.1355084583631,MonopileInstallation,MonopileInstallation,,40.0,
380,,WTIV,Position Onsite,5.0,104166.66666666666,ACTION,1489.1355084583631,MonopileInstallation,,,,
381,,WTIV,Jackup,1.6666666666666667,34722.22222222222,ACTION,1490.8021751250299,MonopileInstallation,MonopileInstallation,,40.0,
382,,WTIV,RovSurvey,1.0,20833.333333333332,ACTION,1491.8021751250299,MonopileInstallation,MonopileInstallation,,40.0,
383,,WTIV,Release Monopile,10.0,208333.3333333333,ACTION,1501.8021751250299,MonopileInstallation,,,,
384,,WTIV,Upend Monopile,0.8819573087220198,18374.110598375413,ACTION,1502.684132433752,MonopileInstallation,MonopileInstallation,,40.0,
385,,WTIV,Lower Monopile,0.005,104.16666666666666,ACTION,1502.689132433752,MonopileInstallation,MonopileInstallation,,40.0,
386,,WTIV,Crane Reequip,1.0,20833.333333333332,ACTION,1503.689132433752,MonopileInstallation,MonopileInstallation,,40.0,
