,cost_multiplier,agent,action,duration,cost,level,time,phase,phase_name,num_vessels,num_ahts_vessels
1248,,Towing Group 3,Position Substructure,2.0,14166.666666666668,ACTION,9858.685472772067,MooredSubInstallation,,2.0,1.0
1249,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,9862.436780661057,MooredSubInstallation,,,
1250,,Towing Group 3,Ballast to Operational Draft,6.0,42500.0,ACTION,9864.685472772067,MooredSubInstallation,,2.0,1.0
1251,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,9874.436780661057,MooredSubInstallation,,,
1252,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9877.936780661057,MooredSubInstallation,,,
1253,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9881.436780661057,MooredSubInstallation,,,
1254,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,9884.685472772067,MooredSubInstallation,,2.0,1.0
1255,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,9884.936780661057,MooredSubInstallation,,,
1256,,Towing Group 3,Check Mooring Lines,6.0,42500.0,ACTION,9890.685472772067,MooredSubInstallation,,2.0,1.0
1257,,Towing Group 3,Transit,6.383414757897432,45215.85453510682,ACTION,9897.068887529964,MooredSubInstallation,,2.0,1.0
1258,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,9908.936780661057,MooredSubInstallation,,,
1259,,Turbine Assembly Line 1,Delay,14.0,0.0,ACTION,9922.936780661057,MooredSubInstallation,,,
1260,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,9965.936780661057,MooredSubInstallation,,,
1261,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,9994.936780661057,MooredSubInstallation,,,
1262,,Towing Group 1,Delay: No Completed Turbine Assemblies,419.8678931310915,2974064.2430118984,ACTION,9994.936780661057,MooredSubInstallation,,2.0,1.0
1263,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,10000.936780661057,MooredSubInstallation,,2.0,1.0
1264,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,10002.936780661057,MooredSubInstallation,,,
1265,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,10014.936780661057,MooredSubInstallation,,,
1266,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,10017.185472772067,MooredSubInstallation,,2.0,1.0
1267,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10018.936780661057,MooredSubInstallation,,,
1268,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,10019.185472772067,MooredSubInstallation,,2.0,1.0
1269,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10022.936780661057,MooredSubInstallation,,,
1270,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,10025.185472772067,MooredSubInstallation,,2.0,1.0
1271,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,10034.936780661057,MooredSubInstallation,,,
1272,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10038.436780661057,MooredSubInstallation,,,
1273,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10041.936780661057,MooredSubInstallation,,,
1274,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,10045.185472772067,MooredSubInstallation,,2.0,1.0
1275,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10045.436780661057,MooredSubInstallation,,,
1276,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,10051.185472772067,MooredSubInstallation,,2.0,1.0
1277,,Towing Group 1,Transit,6.383414757897432,45215.85453510682,ACTION,10057.568887529964,MooredSubInstallation,,2.0,1.0
1278,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,10069.436780661057,MooredSubInstallation,,,
1279,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,10133.936780661057,MooredSubInstallation,,,
1280,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,10141.436780661057,MooredSubInstallation,,,
1281,,Towing Group 2,Delay: No Completed Turbine Assemblies,402.8678931310915,2853647.5763452314,ACTION,10141.436780661057,MooredSubInstallation,,2.0,1.0
1282,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,10147.436780661057,MooredSubInstallation,,2.0,1.0
1283,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,10149.436780661057,MooredSubInstallation,,,
1284,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,10161.436780661057,MooredSubInstallation,,,
1285,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,10163.685472772067,MooredSubInstallation,,2.0,1.0
1286,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10165.436780661057,MooredSubInstallation,,,
1287,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,10165.685472772067,MooredSubInstallation,,2.0,1.0
1288,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10169.436780661057,MooredSubInstallation,,,
1289,,Towing Group 2,Ballast to Operational Draft,6.0,42500.0,ACTION,10171.685472772067,MooredSubInstallation,,2.0,1.0
1290,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",3.0,21250.0,ACTION,10174.685472772067,MooredSubInstallation,,2.0,1.0
1291,,Towing Group 2,Delay,1.0,7083.333333333334,ACTION,10175.685472772067,MooredSubInstallation,,2.0,1.0
1292,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",2.0,14166.666666666668,ACTION,10177.685472772067,MooredSubInstallation,,2.0,1.0
1293,,Turbine Assembly Line 1,Delay,17.0,0.0,ACTION,10186.436780661057,MooredSubInstallation,,,
1294,,Towing Group 2,Delay,9.0,63750.00000000001,ACTION,10186.685472772067,MooredSubInstallation,,2.0,1.0
1295,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,10198.436780661057,MooredSubInstallation,,,
1296,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",15.0,106250.00000000001,ACTION,10201.685472772067,MooredSubInstallation,,2.0,1.0
1297,,Turbine Assembly Line 1,Delay,5.0,0.0,ACTION,10203.436780661057,MooredSubInstallation,,,
1298,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10206.936780661057,MooredSubInstallation,,,
1299,,Towing Group 2,Check Mooring Lines,6.0,42500.0,ACTION,10207.685472772067,MooredSubInstallation,,2.0,1.0
1300,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10210.436780661057,MooredSubInstallation,,,
1301,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10213.936780661057,MooredSubInstallation,,,
1302,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,10214.068887529964,MooredSubInstallation,,2.0,1.0
1303,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,10237.936780661057,MooredSubInstallation,,,
1304,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,10301.936780661057,MooredSubInstallation,,,
1305,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,10309.936780661057,MooredSubInstallation,,,
1306,,Towing Group 3,Delay: No Completed Turbine Assemblies,412.8678931310915,2924480.909678565,ACTION,10309.936780661057,MooredSubInstallation,,2.0,1.0
1307,,Towing Group 3,Ballast to Towing Draft,6.0,42500.0,ACTION,10315.936780661057,MooredSubInstallation,,2.0,1.0
1308,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,10317.936780661057,MooredSubInstallation,,,
1309,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,10329.936780661057,MooredSubInstallation,,,
1310,,Towing Group 3,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,10332.185472772067,MooredSubInstallation,,2.0,1.0
1311,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10333.936780661057,MooredSubInstallation,,,
1312,,Towing Group 3,Position Substructure,2.0,14166.666666666668,ACTION,10334.185472772067,MooredSubInstallation,,2.0,1.0
1313,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10337.936780661057,MooredSubInstallation,,,
1314,,Towing Group 3,Ballast to Operational Draft,6.0,42500.0,ACTION,10340.185472772067,MooredSubInstallation,,2.0,1.0
1315,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,10349.936780661057,MooredSubInstallation,,,
1316,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,10360.185472772067,MooredSubInstallation,,2.0,1.0
1317,,Towing Group 3,Check Mooring Lines,6.0,42500.0,ACTION,10366.185472772067,MooredSubInstallation,,2.0,1.0
1318,,Towing Group 3,Transit,6.0,42500.0,ACTION,10372.185472772067,MooredSubInstallation,,2.0,1.0
1319,,Towing Group 3,Delay,1.0,7083.333333333334,ACTION,10373.185472772067,MooredSubInstallation,,2.0,1.0
1320,,Towing Group 3,Transit,0.38341475789743207,2715.8545351068105,ACTION,10373.568887529964,MooredSubInstallation,,2.0,1.0
1321,,Turbine Assembly Line 1,Delay,25.0,0.0,ACTION,10374.936780661057,MooredSubInstallation,,,
1322,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10378.436780661057,MooredSubInstallation,,,
1323,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10381.936780661057,MooredSubInstallation,,,
1324,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10385.436780661057,MooredSubInstallation,,,
1325,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,10409.436780661057,MooredSubInstallation,,,
1326,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,10469.936780661057,MooredSubInstallation,,,
1327,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,10481.436780661057,MooredSubInstallation,,,
1328,,Towing Group 1,Delay: No Completed Turbine Assemblies,423.8678931310915,3002397.5763452314,ACTION,10481.436780661057,MooredSubInstallation,,2.0,1.0
1329,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,10487.436780661057,MooredSubInstallation,,2.0,1.0
1330,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,10489.436780661057,MooredSubInstallation,,,
1331,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,10501.436780661057,MooredSubInstallation,,,
1332,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,10503.685472772067,MooredSubInstallation,,2.0,1.0
1333,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10505.436780661057,MooredSubInstallation,,,
1334,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,10505.685472772067,MooredSubInstallation,,2.0,1.0
1335,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10509.436780661057,MooredSubInstallation,,,
1336,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,10511.685472772067,MooredSubInstallation,,2.0,1.0
1337,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,10521.436780661057,MooredSubInstallation,,,
1338,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10524.936780661057,MooredSubInstallation,,,
1339,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10528.436780661057,MooredSubInstallation,,,
1340,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,10531.685472772067,MooredSubInstallation,,2.0,1.0
1341,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10531.936780661057,MooredSubInstallation,,,
1342,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,10537.685472772067,MooredSubInstallation,,2.0,1.0
1343,,Towing Group 1,Transit,6.383414757897432,45215.85453510682,ACTION,10544.068887529964,MooredSubInstallation,,2.0,1.0
1344,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,10555.936780661057,MooredSubInstallation,,,
1345,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,10627.936780661057,MooredSubInstallation,,,
1346,,Towing Group 2,Delay: No Completed Turbine Assemblies,413.8678931310915,2931564.2430118984,ACTION,10627.936780661057,MooredSubInstallation,,2.0,1.0
1347,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,10633.936780661057,MooredSubInstallation,,2.0,1.0
1348,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,10635.936780661057,MooredSubInstallation,,,
1349,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,10637.936780661057,MooredSubInstallation,,,
1350,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,10647.936780661057,MooredSubInstallation,,,
1351,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,10650.185472772067,MooredSubInstallation,,2.0,1.0
1352,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10651.936780661057,MooredSubInstallation,,,
1353,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,10652.185472772067,MooredSubInstallation,,2.0,1.0
1354,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10655.936780661057,MooredSubInstallation,,,
1355,,Towing Group 2,Ballast to Operational Draft,6.0,42500.0,ACTION,10658.185472772067,MooredSubInstallation,,2.0,1.0
1356,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,10667.936780661057,MooredSubInstallation,,,
1357,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10671.436780661057,MooredSubInstallation,,,
1358,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10674.936780661057,MooredSubInstallation,,,
1359,,Towing Group 2,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,10678.185472772067,MooredSubInstallation,,2.0,1.0
1360,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10678.436780661057,MooredSubInstallation,,,
1361,,Towing Group 2,Check Mooring Lines,6.0,42500.0,ACTION,10684.185472772067,MooredSubInstallation,,2.0,1.0
1362,,Towing Group 2,Transit,6.383414757897432,45215.85453510682,ACTION,10690.568887529964,MooredSubInstallation,,2.0,1.0
1363,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,10702.436780661057,MooredSubInstallation,,,
1364,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,10774.436780661057,MooredSubInstallation,,,
1365,,Towing Group 3,Delay: No Completed Turbine Assemblies,400.8678931310915,2839480.909678565,ACTION,10774.436780661057,MooredSubInstallation,,2.0,1.0
1366,,Towing Group 3,Ballast to Towing Draft,6.0,42500.0,ACTION,10780.436780661057,MooredSubInstallation,,2.0,1.0
1367,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,10782.436780661057,MooredSubInstallation,,,
1368,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,10794.436780661057,MooredSubInstallation,,,
1369,,Towing Group 3,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,10796.685472772067,MooredSubInstallation,,2.0,1.0
1370,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10798.436780661057,MooredSubInstallation,,,
1371,,Towing Group 3,Position Substructure,2.0,14166.666666666668,ACTION,10798.685472772067,MooredSubInstallation,,2.0,1.0
1372,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10802.436780661057,MooredSubInstallation,,,
1373,,Towing Group 3,Ballast to Operational Draft,6.0,42500.0,ACTION,10804.685472772067,MooredSubInstallation,,2.0,1.0
1374,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,10805.936780661057,MooredSubInstallation,,,
1375,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,10814.436780661057,MooredSubInstallation,,,
1376,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10817.936780661057,MooredSubInstallation,,,
1377,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10821.436780661057,MooredSubInstallation,,,
1378,,Towing Group 3,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,10824.685472772067,MooredSubInstallation,,2.0,1.0
1379,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10824.936780661057,MooredSubInstallation,,,
1380,,Towing Group 3,Check Mooring Lines,6.0,42500.0,ACTION,10830.685472772067,MooredSubInstallation,,2.0,1.0
1381,,Towing Group 3,Transit,6.383414757897432,45215.85453510682,ACTION,10837.068887529964,MooredSubInstallation,,2.0,1.0
1382,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,10848.936780661057,MooredSubInstallation,,,
1383,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,10920.936780661057,MooredSubInstallation,,,
1384,,Towing Group 1,Delay: No Completed Turbine Assemblies,376.8678931310915,2669480.909678565,ACTION,10920.936780661057,MooredSubInstallation,,2.0,1.0
1385,,Towing Group 1,Ballast to Towing Draft,6.0,42500.0,ACTION,10926.936780661057,MooredSubInstallation,,2.0,1.0
1386,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,10928.936780661057,MooredSubInstallation,,,
1387,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,10940.936780661057,MooredSubInstallation,,,
1388,,Towing Group 1,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,10943.185472772067,MooredSubInstallation,,2.0,1.0
1389,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10944.936780661057,MooredSubInstallation,,,
1390,,Towing Group 1,Position Substructure,2.0,14166.666666666668,ACTION,10945.185472772067,MooredSubInstallation,,2.0,1.0
1391,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,10948.936780661057,MooredSubInstallation,,,
1392,,Towing Group 1,Ballast to Operational Draft,6.0,42500.0,ACTION,10951.185472772067,MooredSubInstallation,,2.0,1.0
1393,,Turbine Assembly Line 1,Lift and Attach Nacelle,12.0,0.0,ACTION,10960.936780661057,MooredSubInstallation,,,
1394,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10964.436780661057,MooredSubInstallation,,,
1395,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10967.936780661057,MooredSubInstallation,,,
1396,,Towing Group 1,"Connect Mooring Lines, Pre-tension and pre-stretch",20.0,141666.6666666667,ACTION,10971.185472772067,MooredSubInstallation,,2.0,1.0
1397,,Turbine Assembly Line 1,Lift and Attach Blade,3.5,0.0,ACTION,10971.436780661057,MooredSubInstallation,,,
1398,,Substructure Assembly Line 1,Substructure Assembly,168.0,0.0,ACTION,10973.936780661057,MooredSubInstallation,,,
1399,,Towing Group 1,Check Mooring Lines,6.0,42500.0,ACTION,10977.185472772067,MooredSubInstallation,,2.0,1.0
1400,,Towing Group 1,Transit,6.383414757897432,45215.85453510682,ACTION,10983.568887529964,MooredSubInstallation,,2.0,1.0
1401,,Turbine Assembly Line 1,Mechanical Completion,24.0,0.0,ACTION,10995.436780661057,MooredSubInstallation,,,
1402,,Turbine Assembly Line 1,Electrical Completion,72.0,0.0,ACTION,11067.436780661057,MooredSubInstallation,,,
1403,,Towing Group 2,Delay: No Completed Turbine Assemblies,376.8678931310915,2669480.909678565,ACTION,11067.436780661057,MooredSubInstallation,,2.0,1.0
1404,,Towing Group 2,Ballast to Towing Draft,6.0,42500.0,ACTION,11073.436780661057,MooredSubInstallation,,2.0,1.0
1405,,Turbine Assembly Line 1,Move Substructure,8.0,0.0,ACTION,11075.436780661057,MooredSubInstallation,,,
1406,,Turbine Assembly Line 1,Prepare for Turbine Assembly,12.0,0.0,ACTION,11087.436780661057,MooredSubInstallation,,,
1407,,Towing Group 2,Tow Substructure,16.248692111011646,115094.90245299917,ACTION,11089.685472772067,MooredSubInstallation,,2.0,1.0
1408,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,11091.436780661057,MooredSubInstallation,,,
1409,,Towing Group 2,Position Substructure,2.0,14166.666666666668,ACTION,11091.685472772067,MooredSubInstallation,,2.0,1.0
1410,,Turbine Assembly Line 1,Lift and Attach Tower Section,4.0,0.0,ACTION,11095.436780661057,MooredSubInstallation,,,
